dx,source,ref
mel,synth,data/synthetic/ddpm64_all/mel/mel_00576.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00577.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00578.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00579.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00580.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00581.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00582.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00583.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00584.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00585.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00586.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00587.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00588.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00589.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00590.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00591.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00592.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00593.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00594.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00595.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00596.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00597.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00598.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00599.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00600.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00601.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00602.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00603.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00604.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00605.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00606.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00607.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00608.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00609.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00610.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00611.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00612.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00613.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00614.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00615.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00616.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00617.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00618.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00619.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00620.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00621.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00622.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00623.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00624.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00625.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00626.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00627.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00628.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00629.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00630.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00631.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00632.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00633.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00634.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00635.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00636.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00637.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00638.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00639.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00640.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00641.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00642.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00643.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00644.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00645.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00646.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00647.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00648.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00649.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00650.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00651.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00652.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00653.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00654.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00655.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00656.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00657.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00658.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00659.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00660.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00661.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00662.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00663.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00664.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00665.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00666.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00667.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00668.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00669.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00670.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00671.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00672.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00673.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00674.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00675.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00676.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00677.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00678.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00679.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00680.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00681.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00682.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00683.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00684.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00685.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00686.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00687.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00688.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00689.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00690.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00691.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00692.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00693.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00694.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00695.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00696.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00697.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00698.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00699.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00700.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00701.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00702.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00703.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00704.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00705.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00706.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00707.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00708.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00709.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00710.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00711.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00712.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00713.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00714.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00715.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00716.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00717.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00718.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00719.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00720.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00721.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00722.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00723.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00724.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00725.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00726.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00727.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00728.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00729.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00730.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00731.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00732.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00733.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00734.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00735.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00736.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00737.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00738.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00739.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00740.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00741.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00742.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00743.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00744.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00745.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00746.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00747.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00748.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00749.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00750.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00751.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00752.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00753.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00754.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00755.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00756.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00757.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00758.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00759.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00760.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00761.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00762.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00763.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00764.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00765.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00766.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00767.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00768.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00769.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00770.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00771.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00772.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00773.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00774.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00775.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00776.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00777.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00778.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00779.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00780.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00781.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00782.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00783.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00784.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00785.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00786.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00787.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00788.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00789.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00790.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00791.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00792.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00793.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00794.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00795.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00796.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00797.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00798.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00799.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00800.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00801.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00802.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00803.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00804.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00805.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00806.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00807.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00808.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00809.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00810.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00811.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00812.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00813.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00814.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00815.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00816.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00817.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00818.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00819.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00820.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00821.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00822.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00823.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00824.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00825.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00826.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00827.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00828.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00829.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00830.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00831.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00832.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00833.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00834.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00835.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00836.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00837.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00838.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00839.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00840.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00841.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00842.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00843.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00844.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00845.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00846.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00847.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00848.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00849.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00850.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00851.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00852.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00853.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00854.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00855.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00856.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00857.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00858.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00859.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00860.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00861.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00862.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00863.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00864.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00865.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00866.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00867.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00868.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00869.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00870.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00871.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00872.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00873.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00874.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00875.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00876.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00877.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00878.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00879.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00880.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00881.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00882.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00883.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00884.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00885.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00886.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00887.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00888.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00889.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00890.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00891.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00892.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00893.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00894.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00895.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00896.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00897.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00898.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00899.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00900.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00901.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00902.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00903.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00904.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00905.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00906.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00907.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00908.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00909.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00910.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00911.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00912.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00913.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00914.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00915.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00916.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00917.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00918.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00919.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00920.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00921.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00922.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00923.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00924.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00925.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00926.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00927.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00928.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00929.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00930.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00931.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00932.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00933.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00934.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00935.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00936.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00937.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00938.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00939.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00940.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00941.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00942.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00943.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00944.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00945.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00946.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00947.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00948.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00949.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00950.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00951.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00952.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00953.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00954.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00955.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00956.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00957.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00958.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00959.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00960.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00961.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00962.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00963.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00964.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00965.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00966.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00967.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00968.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00969.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00970.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00971.png
mel,synth,data/synthetic/ddpm64_all/mel/mel_00972.png
